          1  5.07812e-01  1.79152e+05  5.73731e+05
          2  4.84375e-01  5.32882e+04  1.70781e+05
          3  4.72656e-01  2.32723e+04  7.46393e+04
          4  4.37500e-01  1.76729e+04  5.66830e+04
          5  4.33594e-01  1.41309e+04  4.53204e+04
          6  3.90625e-01  7.06659e+03  2.26901e+04
          7  3.94531e-01  5.20504e+02  1.71780e+03
          8  3.78906e-01  3.43488e+02  1.14450e+03
          9  3.78906e-01  1.16412e+02  4.11636e+02
         10  3.55469e-01  6.29861e+01  2.37396e+02
         11  3.32031e-01  5.32316e+01  2.04601e+02
         12  3.67188e-01  3.08045e+01  1.30281e+02
         13  3.32031e-01  1.41237e+01  7.50081e+01
         14  2.65625e-01  1.22301e+01  6.83039e+01
         15  3.35938e-01  9.09162e+00  5.71177e+01
         16  3.20312e-01  5.60367e+00  4.50593e+01
         17  3.67188e-01  3.59477e+00  3.77259e+01
         18  3.04688e-01  2.40434e+00  3.32774e+01
         19  3.12500e-01  1.24964e+00  2.89579e+01
         20  3.67188e-01 -3.93979e-01  2.29369e+01
         21  3.16406e-01 -9.14910e-01  2.09274e+01
         22  2.50000e-01 -1.33694e+00  1.91949e+01
         23  3.71094e-01 -1.95727e+00  1.68182e+01
         24  3.35938e-01 -2.51719e+00  1.47252e+01
         25  2.92969e-01 -2.88712e+00  1.31583e+01
         26  3.00781e-01 -3.15804e+00  1.19575e+01
         27  2.96875e-01 -3.29543e+00  1.12992e+01
         28  3.16406e-01 -3.46667e+00  1.06660e+01
         29  3.43750e-01 -3.49459e+00  1.05179e+01
         30  3.20312e-01 -3.60632e+00  9.99536e+00
         31  3.04688e-01 -3.76161e+00  9.43896e+00
         32  3.12500e-01 -3.84464e+00  9.04740e+00
         33  2.96875e-01 -4.00753e+00  8.47322e+00
         34  2.81250e-01 -4.18016e+00  7.69981e+00
         35  3.08594e-01 -4.37211e+00  6.86241e+00
         36  3.47656e-01 -4.37761e+00  6.76869e+00
         37  3.63281e-01 -4.39285e+00  6.80055e+00
         38  3.16406e-01 -4.45890e+00  6.49039e+00
         39  3.28125e-01 -4.59046e+00  5.95504e+00
         40  3.71094e-01 -4.64444e+00  5.62365e+00
         41  3.67188e-01 -4.67083e+00  5.46835e+00
         42  2.85156e-01 -4.75126e+00  5.07757e+00
         43  3.47656e-01 -4.83159e+00  4.71825e+00
         44  3.35938e-01 -4.93547e+00  4.27419e+00
         45  3.32031e-01 -4.94488e+00  4.15131e+00
         46  3.00781e-01 -4.92693e+00  4.23779e+00
         47  3.16406e-01 -4.96659e+00  4.03492e+00
         48  3.35938e-01 -4.98550e+00  3.97818e+00
         49  3.55469e-01 -5.02557e+00  3.79141e+00
         50  3.32031e-01 -5.03151e+00  3.83355e+00
         51  3.55469e-01 -4.97165e+00  4.15705e+00
         52  3.71094e-01 -5.08044e+00  3.60286e+00
         53  3.12500e-01 -5.11003e+00  3.53493e+00
         54  3.67188e-01 -5.12419e+00  3.50761e+00
         55  3.24219e-01 -5.11225e+00  3.49119e+00
         56  2.77344e-01 -5.04190e+00  3.79212e+00
         57  3.59375e-01 -5.07641e+00  3.54438e+00
         58  3.47656e-01 -5.02820e+00  3.70664e+00
         59  3.08594e-01 -5.08057e+00  3.35710e+00
         60  3.78906e-01 -5.08554e+00  3.39798e+00
         61  3.08594e-01 -5.12906e+00  3.21452e+00
         62  3.04688e-01 -5.19127e+00  2.95672e+00
         63  3.32031e-01 -5.17992e+00  3.02128e+00
         64  3.55469e-01 -5.15111e+00  3.10116e+00
         65  3.04688e-01 -5.13796e+00  3.19605e+00
         66  3.12500e-01 -5.15465e+00  3.12811e+00
         67  3.20312e-01 -5.23232e+00  2.81252e+00
         68  3.28125e-01 -5.18883e+00  2.99368e+00
         69  3.00781e-01 -5.20287e+00  2.85912e+00
         70  3.59375e-01 -5.25952e+00  2.57731e+00
         71  3.47656e-01 -5.19678e+00  2.86709e+00
         72  3.51562e-01 -5.23368e+00  2.77516e+00
         73  3.55469e-01 -5.25418e+00  2.70530e+00
         74  3.82812e-01 -5.16835e+00  3.11138e+00
         75  3.63281e-01 -5.13558e+00  3.19091e+00
         76  3.32031e-01 -5.17837e+00  2.99200e+00
         77  3.43750e-01 -5.22528e+00  2.73715e+00
         78  3.43750e-01 -5.27378e+00  2.52194e+00
         79  3.71094e-01 -5.34985e+00  2.20203e+00
         80  3.08594e-01 -5.33604e+00  2.18562e+00
         81  3.20312e-01 -5.32969e+00  2.16935e+00
         82  3.20312e-01 -5.30304e+00  2.28287e+00
         83  3.24219e-01 -5.27474e+00  2.33459e+00
         84  3.39844e-01 -5.31872e+00  2.16963e+00
         85  3.24219e-01 -5.28535e+00  2.36043e+00
         86  4.06250e-01 -5.35157e+00  2.09191e+00
         87  3.51562e-01 -5.34978e+00  2.13199e+00
         88  3.28125e-01 -5.29402e+00  2.42333e+00
         89  3.32031e-01 -5.30683e+00  2.36507e+00
         90  3.75000e-01 -5.26810e+00  2.51098e+00
         91  3.20312e-01 -5.17891e+00  2.90718e+00
         92  3.04688e-01 -5.18664e+00  2.86182e+00
         93  3.35938e-01 -5.21777e+00  2.79920e+00
         94  3.12500e-01 -5.23954e+00  2.63641e+00
         95  3.43750e-01 -5.19891e+00  2.78440e+00
         96  3.32031e-01 -5.17859e+00  2.93238e+00
         97  3.59375e-01 -5.24915e+00  2.57866e+00
         98  3.35938e-01 -5.21948e+00  2.70982e+00
         99  3.67188e-01 -5.27910e+00  2.45082e+00
        100  3.24219e-01 -5.28238e+00  2.53524e+00
