    1  1.60156e-01 -5.41476e+00  3.70715e+00
    2  1.83594e-01 -5.36959e+00  3.92142e+00
    3  1.95312e-01 -5.35055e+00  4.04200e+00
    4  2.14844e-01 -5.39250e+00  3.82023e+00
    5  1.67969e-01 -5.43925e+00  3.63345e+00
    6  2.03125e-01 -5.48661e+00  3.46704e+00
    7  2.03125e-01 -5.43868e+00  3.72616e+00
    8  2.10938e-01 -5.42560e+00  3.73535e+00
    9  2.18750e-01 -5.39261e+00  3.86422e+00
    10  2.07031e-01 -5.35844e+00  3.99661e+00
    11  2.03125e-01 -5.41156e+00  3.74414e+00
    12  1.99219e-01 -5.43457e+00  3.56464e+00
    13  2.14844e-01 -5.47593e+00  3.40746e+00
    14  2.10938e-01 -5.43239e+00  3.70042e+00
    15  2.18750e-01 -5.34433e+00  4.13082e+00
    16  2.42188e-01 -5.36587e+00  4.10287e+00
    17  1.95312e-01 -5.37860e+00  3.93510e+00
    18  2.14844e-01 -5.36366e+00  3.95107e+00
    19  1.87500e-01 -5.43548e+00  3.68226e+00
    20  1.95312e-01 -5.49008e+00  3.45726e+00
    21  1.09375e-01 -5.49122e+00  3.42971e+00
    22  2.46094e-01 -5.47544e+00  3.56938e+00
    23  1.99219e-01 -5.44287e+00  3.69942e+00
    24  2.14844e-01 -5.43446e+00  3.62403e+00
    25  2.38281e-01 -5.49957e+00  3.39465e+00
    26  1.79688e-01 -5.52365e+00  3.30064e+00
    27  2.50000e-01 -5.44081e+00  3.64579e+00
    28  2.07031e-01 -5.44336e+00  3.52737e+00
    29  2.50000e-01 -5.46571e+00  3.45772e+00
    30  2.38281e-01 -5.42928e+00  3.59700e+00
    31  2.42188e-01 -5.46247e+00  3.43866e+00
    32  1.91406e-01 -5.47625e+00  3.48685e+00
    33  2.10938e-01 -5.45275e+00  3.57577e+00
    34  1.79688e-01 -5.50452e+00  3.30443e+00
    35  2.34375e-01 -5.56599e+00  3.00641e+00
    36  1.67969e-01 -5.51582e+00  3.27112e+00
    37  2.14844e-01 -5.50955e+00  3.30125e+00
    38  1.87500e-01 -5.50666e+00  3.30797e+00
    39  1.79688e-01 -5.48958e+00  3.32534e+00
    40  2.34375e-01 -5.49387e+00  3.35532e+00
    41  2.26562e-01 -5.53715e+00  3.12298e+00
    42  2.22656e-01 -5.55237e+00  3.09877e+00
    43  2.42188e-01 -5.58216e+00  2.92438e+00
    44  1.79688e-01 -5.55775e+00  3.06085e+00
    45  2.10938e-01 -5.53710e+00  3.19365e+00
    46  2.18750e-01 -5.52806e+00  3.19686e+00
    47  1.79688e-01 -5.55094e+00  3.09661e+00
    48  1.87500e-01 -5.55279e+00  3.01986e+00
    49  1.99219e-01 -5.51201e+00  3.11257e+00
    50  1.95312e-01 -5.51413e+00  3.14659e+00
    51  1.95312e-01 -5.52212e+00  3.08125e+00
    52  2.26562e-01 -5.54801e+00  2.87410e+00
    53  2.26562e-01 -5.60017e+00  2.66727e+00
    54  2.03125e-01 -5.61472e+00  2.58434e+00
    55  1.64062e-01 -5.59305e+00  2.71322e+00
    56  2.34375e-01 -5.59437e+00  2.74342e+00
    57  1.83594e-01 -5.58080e+00  2.75843e+00
    58  1.83594e-01 -5.55728e+00  2.90086e+00
    59  2.69531e-01 -5.44077e+00  3.45301e+00
    60  1.87500e-01 -5.42481e+00  3.54593e+00
    61  1.99219e-01 -5.46081e+00  3.37447e+00
    62  1.79688e-01 -5.46379e+00  3.40883e+00
    63  2.22656e-01 -5.41146e+00  3.59518e+00
    64  1.83594e-01 -5.38703e+00  3.71326e+00
    65  2.26562e-01 -5.36844e+00  3.85714e+00
    66  2.14844e-01 -5.40809e+00  3.63175e+00
    67  1.91406e-01 -5.37237e+00  3.76854e+00
    68  1.60156e-01 -5.43405e+00  3.53111e+00
    69  1.87500e-01 -5.40694e+00  3.66116e+00
    70  2.10938e-01 -5.41268e+00  3.63109e+00
    71  2.53906e-01 -5.39456e+00  3.81918e+00
    72  2.26562e-01 -5.32112e+00  4.16620e+00
    73  2.14844e-01 -5.42373e+00  3.62040e+00
    74  1.67969e-01 -5.45932e+00  3.46029e+00
    75  2.14844e-01 -5.56762e+00  2.93701e+00
    76  1.67969e-01 -5.51633e+00  3.17929e+00
    77  1.79688e-01 -5.52493e+00  3.12863e+00
    78  2.03125e-01 -5.57502e+00  2.88231e+00
    79  2.03125e-01 -5.54693e+00  2.99281e+00
    80  2.18750e-01 -5.56718e+00  2.95857e+00
    81  2.03125e-01 -5.46734e+00  3.43469e+00
    82  1.99219e-01 -5.47435e+00  3.42159e+00
    83  2.22656e-01 -5.50263e+00  3.20301e+00
    84  2.26562e-01 -5.50963e+00  3.20657e+00
    85  1.83594e-01 -5.52123e+00  3.15141e+00
    86  2.14844e-01 -5.59398e+00  2.84566e+00
    87  1.91406e-01 -5.55325e+00  3.02912e+00
    88  1.95312e-01 -5.57077e+00  2.93257e+00
    89  2.10938e-01 -5.60433e+00  2.75509e+00
    90  1.64062e-01 -5.61480e+00  2.76174e+00
    91  2.42188e-01 -5.57490e+00  2.94855e+00
    92  2.34375e-01 -5.56355e+00  3.02434e+00
    93  2.18750e-01 -5.58071e+00  3.00941e+00
    94  1.91406e-01 -5.57027e+00  3.06142e+00
    95  1.75781e-01 -5.63499e+00  2.72603e+00
    96  1.87500e-01 -5.65117e+00  2.66235e+00
    97  2.10938e-01 -5.74565e+00  2.11668e+00
    98  2.03125e-01 -5.69753e+00  2.29676e+00
    99  2.42188e-01 -5.70232e+00  2.24417e+00
100  2.38281e-01 -5.67245e+00  2.44515e+00
101  1.91406e-01 -5.60229e+00  2.76178e+00
102  1.87500e-01 -5.64343e+00  2.58390e+00
103  1.60156e-01 -5.65820e+00  2.53791e+00
104  2.07031e-01 -5.65898e+00  2.50920e+00
105  2.30469e-01 -5.63168e+00  2.67947e+00
106  2.18750e-01 -5.57282e+00  2.91874e+00
107  1.99219e-01 -5.59003e+00  2.88154e+00
108  2.42188e-01 -5.60706e+00  2.81380e+00
109  1.44531e-01 -5.62004e+00  2.75575e+00
110  1.91406e-01 -5.62353e+00  2.67341e+00
111  2.10938e-01 -5.62616e+00  2.64164e+00
112  2.10938e-01 -5.66089e+00  2.44077e+00
113  2.07031e-01 -5.64876e+00  2.48192e+00
114  1.67969e-01 -5.61077e+00  2.69219e+00
115  2.38281e-01 -5.61728e+00  2.64689e+00
116  2.53906e-01 -5.58883e+00  2.84853e+00
117  1.60156e-01 -5.59186e+00  2.84680e+00
118  1.75781e-01 -5.58014e+00  2.94290e+00
119  2.38281e-01 -5.56327e+00  3.02175e+00
120  1.75781e-01 -5.56836e+00  3.04045e+00
121  2.18750e-01 -5.55766e+00  3.00007e+00
122  2.26562e-01 -5.62764e+00  2.65330e+00
123  2.10938e-01 -5.57741e+00  2.83957e+00
124  2.22656e-01 -5.61662e+00  2.64823e+00
