    1  5.15625e-01  2.73168e+06  9.19942e+06
    2  4.21875e-01  2.69536e+06  9.07704e+06
    3  4.37500e-01  4.46709e+04  1.50596e+05
    4  3.98438e-01  3.42918e+03  1.16429e+04
    5  4.06250e-01  4.17329e+02  1.46537e+03
    6  3.63281e-01  1.76689e+02  6.44554e+02
    7  3.78906e-01  9.13787e+01  3.50623e+02
    8  3.32031e-01  4.55822e+01  1.92722e+02
    9  3.28125e-01  3.71025e+01  1.62150e+02
    10  2.42188e-01  2.30058e+01  1.12120e+02
    11  2.92969e-01  1.61199e+01  8.68964e+01
    12  3.08594e-01  7.77697e+00  5.68554e+01
    13  2.46094e-01  5.01809e+00  4.67578e+01
    14  2.85156e-01  2.40596e+00  3.67500e+01
    15  2.30469e-01  1.29055e+00  3.24802e+01
    16  2.42188e-01  3.78814e-01  2.87740e+01
    17  2.03125e-01  3.18478e-02  2.73326e+01
    18  2.07031e-01 -3.40042e-01  2.57201e+01
    19  2.34375e-01 -1.09323e+00  2.26363e+01
    20  1.95312e-01 -1.50448e+00  2.09892e+01
    21  2.89062e-01 -1.93140e+00  1.90354e+01
    22  2.22656e-01 -2.14682e+00  1.81418e+01
    23  2.07031e-01 -2.37270e+00  1.72240e+01
    24  2.26562e-01 -2.62557e+00  1.60905e+01
    25  1.79688e-01 -2.78181e+00  1.54015e+01
    26  2.65625e-01 -3.02336e+00  1.43830e+01
    27  2.42188e-01 -3.23086e+00  1.35439e+01
    28  2.03125e-01 -3.37357e+00  1.29217e+01
    29  1.95312e-01 -3.53388e+00  1.22070e+01
    30  1.87500e-01 -3.58935e+00  1.19522e+01
    31  1.83594e-01 -3.71535e+00  1.14272e+01
    32  2.07031e-01 -3.76653e+00  1.12065e+01
    33  1.79688e-01 -3.88963e+00  1.07165e+01
    34  2.50000e-01 -4.07685e+00  9.92028e+00
    35  2.10938e-01 -4.13797e+00  9.61578e+00
    36  1.75781e-01 -4.23251e+00  9.23716e+00
    37  2.07031e-01 -4.41391e+00  8.41715e+00
    38  1.99219e-01 -4.46695e+00  8.12558e+00
    39  2.30469e-01 -4.61787e+00  7.47926e+00
    40  2.10938e-01 -4.73168e+00  6.87429e+00
    41  1.64062e-01 -4.74927e+00  6.84951e+00
    42  2.07031e-01 -4.71212e+00  7.07457e+00
    43  2.57812e-01 -4.78905e+00  6.78984e+00
    44  1.83594e-01 -4.76177e+00  6.85420e+00
    45  1.52344e-01 -4.76080e+00  6.83672e+00
    46  1.99219e-01 -4.82917e+00  6.54584e+00
    47  1.91406e-01 -4.84037e+00  6.55304e+00
    48  2.10938e-01 -4.83299e+00  6.59543e+00
    49  2.18750e-01 -4.90394e+00  6.31381e+00
    50  1.91406e-01 -4.95737e+00  6.12354e+00
    51  1.91406e-01 -4.94677e+00  6.15695e+00
    52  1.52344e-01 -5.08430e+00  5.48695e+00
    53  1.79688e-01 -5.03415e+00  5.73230e+00
    54  2.07031e-01 -5.11859e+00  5.39401e+00
    55  2.22656e-01 -5.09957e+00  5.41495e+00
    56  1.91406e-01 -5.10704e+00  5.22589e+00
    57  2.10938e-01 -5.15488e+00  5.02650e+00
    58  1.99219e-01 -5.19319e+00  4.84437e+00
    59  1.91406e-01 -5.22306e+00  4.73923e+00
    60  2.10938e-01 -5.22705e+00  4.70132e+00
    61  1.83594e-01 -5.25666e+00  4.57074e+00
    62  1.64062e-01 -5.29638e+00  4.45109e+00
    63  1.99219e-01 -5.35204e+00  4.18116e+00
    64  2.22656e-01 -5.36825e+00  4.10968e+00
    65  1.83594e-01 -5.29904e+00  4.40431e+00
    66  2.26562e-01 -5.26942e+00  4.51917e+00
    67  1.75781e-01 -5.32188e+00  4.29404e+00
    68  1.95312e-01 -5.24563e+00  4.70196e+00
    69  1.91406e-01 -5.27351e+00  4.62215e+00
    70  2.14844e-01 -5.25930e+00  4.67032e+00
    71  1.52344e-01 -5.33533e+00  4.28681e+00
    72  1.71875e-01 -5.33865e+00  4.25385e+00
    73  1.91406e-01 -5.22099e+00  4.81034e+00
    74  1.83594e-01 -5.23438e+00  4.77789e+00
    75  1.95312e-01 -5.26382e+00  4.59885e+00
    76  2.30469e-01 -5.33893e+00  4.28283e+00
    77  1.44531e-01 -5.33803e+00  4.23791e+00
    78  2.03125e-01 -5.34390e+00  4.25371e+00
    79  1.91406e-01 -5.35961e+00  4.08643e+00
    80  2.14844e-01 -5.38424e+00  3.87190e+00
    81  1.75781e-01 -5.38087e+00  3.90093e+00
    82  2.14844e-01 -5.35322e+00  4.05383e+00
    83  1.87500e-01 -5.34642e+00  4.08283e+00
    84  1.48438e-01 -5.31095e+00  4.27519e+00
    85  2.14844e-01 -5.29916e+00  4.33853e+00
    86  1.99219e-01 -5.27648e+00  4.37157e+00
    87  1.95312e-01 -5.28681e+00  4.24483e+00
    88  1.99219e-01 -5.23711e+00  4.49163e+00
    89  2.07031e-01 -5.23752e+00  4.42013e+00
    90  2.14844e-01 -5.21636e+00  4.48437e+00
    91  1.79688e-01 -5.20287e+00  4.56794e+00
    92  2.77344e-01 -5.22924e+00  4.46671e+00
    93  2.10938e-01 -5.26502e+00  4.41458e+00
    94  2.03125e-01 -5.32699e+00  4.19850e+00
    95  1.64062e-01 -5.37063e+00  3.94111e+00
    96  2.14844e-01 -5.37097e+00  3.93499e+00
    97  1.91406e-01 -5.37176e+00  3.95726e+00
    98  2.30469e-01 -5.36130e+00  3.96073e+00
    99  2.26562e-01 -5.43563e+00  3.63261e+00
   100  1.60156e-01 -5.44087e+00  3.59790e+00
