          1  5.23438e-01  3.14251e+06  1.05835e+07
          2  5.03906e-01  2.87102e+06  9.66902e+06
          3  5.00000e-01  1.16602e+06  3.92717e+06
          4  4.96094e-01  2.71846e+05  9.15833e+05
          5  4.92188e-01  2.39103e+05  8.05505e+05
          6  5.19531e-01  2.31326e+05  7.79284e+05
          7  5.23438e-01  1.43196e+04  4.83966e+04
          8  5.07812e-01  9.93785e+03  3.36182e+04
          9  4.49219e-01  7.69871e+03  2.60586e+04
         10  5.19531e-01  6.39427e+03  2.16537e+04
         11  4.88281e-01  3.02318e+03  1.02840e+04
         12  4.96094e-01  2.20826e+03  7.53040e+03
         13  4.88281e-01  1.57081e+03  5.37561e+03
         14  4.57031e-01  1.24301e+03  4.26557e+03
         15  5.23438e-01  9.46339e+02  3.25966e+03
         16  5.15625e-01  4.27865e+02  1.50442e+03
         17  5.00000e-01  3.21752e+02  1.14299e+03
         18  5.23438e-01  2.73809e+02  9.78401e+02
         19  4.96094e-01  2.10889e+02  7.63669e+02
         20  4.72656e-01  1.73580e+02  6.35276e+02
         21  5.03906e-01  1.28618e+02  4.81489e+02
         22  4.96094e-01  9.74234e+01  3.73969e+02
         23  5.00000e-01  7.89321e+01  3.09691e+02
         24  4.88281e-01  5.76647e+01  2.36131e+02
         25  5.19531e-01  4.84270e+01  2.03554e+02
         26  4.84375e-01  3.88601e+01  1.69883e+02
         27  5.70312e-01  2.92478e+01  1.36094e+02
         28  5.50781e-01  2.36208e+01  1.16087e+02
         29  4.72656e-01  1.97042e+01  1.01942e+02
         30  5.11719e-01  1.73926e+01  9.33947e+01
         31  5.62500e-01  1.54532e+01  8.61840e+01
         32  5.82031e-01  1.23010e+01  7.47115e+01
         33  5.31250e-01  9.99681e+00  6.63405e+01
         34  5.19531e-01  8.75673e+00  6.16783e+01
         35  5.23438e-01  6.82493e+00  5.45070e+01
         36  4.53125e-01  5.74332e+00  5.03587e+01
         37  5.70312e-01  4.89337e+00  4.71067e+01
         38  5.07812e-01  4.15779e+00  4.43072e+01
         39  5.46875e-01  3.34684e+00  4.11658e+01
         40  5.00000e-01  2.75683e+00  3.88369e+01
         41  6.01562e-01  2.00562e+00  3.59347e+01
         42  5.50781e-01  1.53639e+00  3.41665e+01
         43  5.27344e-01  8.49169e-01  3.14579e+01
         44  5.27344e-01  4.62165e-01  2.99899e+01
         45  5.46875e-01  1.03817e-02  2.80947e+01
         46  5.15625e-01 -2.12624e-01  2.72461e+01
         47  4.76562e-01 -4.93320e-01  2.61341e+01
         48  5.85938e-01 -6.47520e-01  2.54448e+01
         49  4.88281e-01 -9.82280e-01  2.41232e+01
         50  5.50781e-01 -1.35998e+00  2.25891e+01
         51  5.39062e-01 -1.71929e+00  2.11889e+01
         52  5.39062e-01 -1.85662e+00  2.06210e+01
         53  6.13281e-01 -2.12428e+00  1.95251e+01
         54  5.54688e-01 -2.20141e+00  1.92264e+01
         55  5.39062e-01 -2.37989e+00  1.84441e+01
         56  5.78125e-01 -2.50518e+00  1.78944e+01
         57  6.21094e-01 -2.62727e+00  1.73287e+01
         58  5.42969e-01 -2.82559e+00  1.64528e+01
         59  6.17188e-01 -2.94147e+00  1.59215e+01
         60  5.82031e-01 -3.03697e+00  1.54996e+01
         61  6.32812e-01 -3.31505e+00  1.43335e+01
         62  5.78125e-01 -3.40074e+00  1.39501e+01
         63  5.82031e-01 -3.52180e+00  1.33877e+01
         64  6.87500e-01 -3.55524e+00  1.32361e+01
         65  6.09375e-01 -3.59118e+00  1.30745e+01
         66  6.60156e-01 -3.69893e+00  1.25352e+01
         67  6.17188e-01 -3.75988e+00  1.22638e+01
         68  5.89844e-01 -3.89795e+00  1.16867e+01
         69  6.32812e-01 -3.97226e+00  1.12965e+01
         70  6.40625e-01 -4.06437e+00  1.08531e+01
         71  6.25000e-01 -4.16996e+00  1.02918e+01
         72  6.40625e-01 -4.21539e+00  1.00016e+01
         73  6.48438e-01 -4.22862e+00  9.92454e+00
         74  6.25000e-01 -4.28418e+00  9.64435e+00
         75  6.91406e-01 -4.29373e+00  9.61193e+00
         76  6.44531e-01 -4.31203e+00  9.54301e+00
         77  6.87500e-01 -4.30479e+00  9.51029e+00
         78  5.85938e-01 -4.37006e+00  9.23888e+00
         79  6.52344e-01 -4.47063e+00  8.79937e+00
         80  7.03125e-01 -4.44930e+00  8.90503e+00
         81  6.40625e-01 -4.45000e+00  8.82743e+00
         82  6.52344e-01 -4.52954e+00  8.53422e+00
         83  6.44531e-01 -4.55676e+00  8.36361e+00
         84  6.40625e-01 -4.59226e+00  8.18500e+00
         85  6.56250e-01 -4.57204e+00  8.20329e+00
         86  6.64062e-01 -4.71911e+00  7.57968e+00
         87  6.21094e-01 -4.75380e+00  7.42298e+00
         88  6.71875e-01 -4.84631e+00  7.06151e+00
         89  6.83594e-01 -4.87897e+00  6.90741e+00
         90  6.21094e-01 -4.91630e+00  6.74613e+00
         91  6.87500e-01 -4.83617e+00  7.07958e+00
         92  6.67969e-01 -4.83828e+00  7.01922e+00
         93  6.64062e-01 -4.79734e+00  7.18198e+00
         94  7.18750e-01 -4.78809e+00  7.17227e+00
         95  6.56250e-01 -4.81325e+00  7.02749e+00
         96  6.60156e-01 -4.83095e+00  6.99795e+00
         97  6.56250e-01 -4.87101e+00  6.83484e+00
         98  6.79688e-01 -4.95140e+00  6.45379e+00
         99  6.67969e-01 -4.93577e+00  6.53011e+00
        100  7.14844e-01 -4.93325e+00  6.53210e+00
