          1  5.15625e-01  2.73172e+06  9.19960e+06
          2  4.21875e-01  2.69540e+06  9.07722e+06
          3  4.37500e-01  4.46718e+04  1.50600e+05
          4  3.98438e-01  3.42923e+03  1.16431e+04
          5  4.06250e-01  4.17336e+02  1.46541e+03
          6  3.63281e-01  1.76693e+02  6.44569e+02
          7  3.78906e-01  9.13805e+01  3.50631e+02
          8  3.32031e-01  4.55832e+01  1.92726e+02
          9  3.28125e-01  3.71034e+01  1.62154e+02
         10  2.42188e-01  2.30064e+01  1.12123e+02
         11  2.92969e-01  1.61204e+01  8.68990e+01
         12  3.08594e-01  7.77729e+00  5.68571e+01
         13  2.46094e-01  5.01836e+00  4.67592e+01
         14  2.85156e-01  2.40616e+00  3.67511e+01
         15  2.30469e-01  1.29073e+00  3.24813e+01
         16  2.42188e-01  3.78987e-01  2.87751e+01
         17  2.03125e-01  3.20087e-02  2.73336e+01
         18  2.07031e-01 -3.39882e-01  2.57210e+01
         19  2.34375e-01 -1.09309e+00  2.26372e+01
         20  1.95312e-01 -1.50435e+00  2.09900e+01
         21  2.89062e-01 -1.93128e+00  1.90361e+01
         22  2.22656e-01 -2.14672e+00  1.81425e+01
         23  2.07031e-01 -2.37260e+00  1.72247e+01
         24  2.26562e-01 -2.62548e+00  1.60911e+01
         25  1.79688e-01 -2.78172e+00  1.54021e+01
         26  2.65625e-01 -3.02328e+00  1.43836e+01
         27  2.42188e-01 -3.23078e+00  1.35445e+01
         28  2.03125e-01 -3.37350e+00  1.29223e+01
         29  1.95312e-01 -3.53381e+00  1.22075e+01
         30  1.87500e-01 -3.58929e+00  1.19527e+01
         31  1.83594e-01 -3.71529e+00  1.14278e+01
         32  2.07031e-01 -3.76646e+00  1.12070e+01
         33  1.79688e-01 -3.88956e+00  1.07170e+01
         34  2.50000e-01 -4.07679e+00  9.92077e+00
         35  2.10938e-01 -4.13791e+00  9.61628e+00
         36  1.75781e-01 -4.23245e+00  9.23764e+00
         37  2.07031e-01 -4.41386e+00  8.41760e+00
         38  1.99219e-01 -4.46690e+00  8.12602e+00
         39  2.30469e-01 -4.61782e+00  7.47969e+00
         40  2.10938e-01 -4.73164e+00  6.87469e+00
         41  1.64062e-01 -4.74923e+00  6.84991e+00
         42  2.07031e-01 -4.71208e+00  7.07498e+00
         43  2.57812e-01 -4.78901e+00  6.79023e+00
         44  1.83594e-01 -4.76174e+00  6.85460e+00
         45  1.52344e-01 -4.76076e+00  6.83711e+00
         46  1.99219e-01 -4.82914e+00  6.54623e+00
         47  1.91406e-01 -4.84033e+00  6.55344e+00
         48  2.10938e-01 -4.83295e+00  6.59584e+00
         49  2.18750e-01 -4.90391e+00  6.31419e+00
         50  1.91406e-01 -4.95734e+00  6.12392e+00
         51  1.91406e-01 -4.94674e+00  6.15733e+00
         52  1.52344e-01 -5.08428e+00  5.48730e+00
         53  1.79688e-01 -5.03412e+00  5.73268e+00
         54  2.07031e-01 -5.11856e+00  5.39437e+00
         55  2.22656e-01 -5.09953e+00  5.41532e+00
         56  1.91406e-01 -5.10701e+00  5.22625e+00
         57  2.10938e-01 -5.15485e+00  5.02686e+00
         58  1.99219e-01 -5.19317e+00  4.84470e+00
         59  1.91406e-01 -5.22303e+00  4.73958e+00
         60  2.10938e-01 -5.22702e+00  4.70167e+00
         61  1.83594e-01 -5.25663e+00  4.57108e+00
         62  1.64062e-01 -5.29636e+00  4.45143e+00
         63  1.99219e-01 -5.35201e+00  4.18150e+00
         64  2.22656e-01 -5.36823e+00  4.11001e+00
         65  1.83594e-01 -5.29902e+00  4.40465e+00
         66  2.26562e-01 -5.26939e+00  4.51952e+00
         67  1.75781e-01 -5.32186e+00  4.29438e+00
         68  1.95312e-01 -5.24560e+00  4.70231e+00
         69  1.91406e-01 -5.27348e+00  4.62249e+00
         70  2.14844e-01 -5.25927e+00  4.67066e+00
         71  1.52344e-01 -5.33531e+00  4.28714e+00
         72  1.71875e-01 -5.33863e+00  4.25418e+00
         73  1.91406e-01 -5.22096e+00  4.81068e+00
         74  1.83594e-01 -5.23436e+00  4.77823e+00
         75  1.95312e-01 -5.26380e+00  4.59919e+00
         76  2.30469e-01 -5.33891e+00  4.28315e+00
         77  1.44531e-01 -5.33801e+00  4.23824e+00
         78  2.03125e-01 -5.34388e+00  4.25404e+00
         79  1.91406e-01 -5.35958e+00  4.08676e+00
         80  2.14844e-01 -5.38422e+00  3.87223e+00
         81  1.75781e-01 -5.38085e+00  3.90126e+00
         82  2.14844e-01 -5.35320e+00  4.05416e+00
         83  1.87500e-01 -5.34640e+00  4.08316e+00
         84  1.48438e-01 -5.31093e+00  4.27553e+00
         85  2.14844e-01 -5.29914e+00  4.33887e+00
         86  1.99219e-01 -5.27646e+00  4.37191e+00
         87  1.95312e-01 -5.28678e+00  4.24517e+00
         88  1.99219e-01 -5.23708e+00  4.49198e+00
         89  2.07031e-01 -5.23749e+00  4.42046e+00
         90  2.14844e-01 -5.21633e+00  4.48471e+00
         91  1.79688e-01 -5.20284e+00  4.56829e+00
         92  2.77344e-01 -5.22921e+00  4.46705e+00
         93  2.10938e-01 -5.26499e+00  4.41493e+00
         94  2.03125e-01 -5.32697e+00  4.19883e+00
         95  1.64062e-01 -5.37061e+00  3.94142e+00
         96  2.14844e-01 -5.37095e+00  3.93531e+00
         97  1.91406e-01 -5.37174e+00  3.95759e+00
         98  2.30469e-01 -5.36128e+00  3.96106e+00
         99  2.26562e-01 -5.43561e+00  3.63293e+00
        100  1.60156e-01 -5.44085e+00  3.59821e+00
