          1  6.79688e-01 -4.82448e+00  6.92594e+00
          2  6.75781e-01 -4.84058e+00  6.87723e+00
          3  6.17188e-01 -4.81919e+00  6.97102e+00
          4  7.07031e-01 -4.84455e+00  6.83126e+00
          5  6.56250e-01 -4.79238e+00  7.07678e+00
          6  6.87500e-01 -4.76552e+00  7.17405e+00
          7  6.52344e-01 -4.79932e+00  7.05017e+00
          8  6.95312e-01 -4.79432e+00  7.03179e+00
          9  6.32812e-01 -4.83254e+00  6.85767e+00
         10  6.67969e-01 -4.87466e+00  6.67061e+00
         11  6.36719e-01 -4.93725e+00  6.35534e+00
         12  6.40625e-01 -4.97052e+00  6.20820e+00
         13  6.56250e-01 -4.96535e+00  6.25446e+00
         14  7.26562e-01 -4.95110e+00  6.27053e+00
         15  7.57812e-01 -5.02534e+00  5.89540e+00
         16  6.95312e-01 -5.02695e+00  5.90201e+00
         17  6.75781e-01 -5.09732e+00  5.64398e+00
         18  6.71875e-01 -5.13738e+00  5.43150e+00
         19  6.52344e-01 -5.12605e+00  5.48123e+00
         20  7.18750e-01 -5.18390e+00  5.20846e+00
         21  6.64062e-01 -5.18258e+00  5.24138e+00
         22  6.83594e-01 -5.17468e+00  5.28275e+00
         23  6.95312e-01 -5.14122e+00  5.43396e+00
         24  6.99219e-01 -5.16646e+00  5.31769e+00
         25  6.25000e-01 -5.16062e+00  5.33968e+00
         26  6.52344e-01 -5.16000e+00  5.35601e+00
         27  6.36719e-01 -5.19560e+00  5.19448e+00
         28  6.36719e-01 -5.16872e+00  5.30754e+00
         29  6.44531e-01 -5.17614e+00  5.26575e+00
         30  7.26562e-01 -5.18996e+00  5.19905e+00
         31  6.71875e-01 -5.18457e+00  5.22060e+00
         32  6.91406e-01 -5.21318e+00  5.07634e+00
         33  6.44531e-01 -5.17504e+00  5.22656e+00
         34  6.79688e-01 -5.19988e+00  5.12538e+00
         35  6.67969e-01 -5.17462e+00  5.22226e+00
         36  7.34375e-01 -5.15428e+00  5.35024e+00
         37  6.44531e-01 -5.09336e+00  5.58989e+00
         38  6.79688e-01 -5.06988e+00  5.66386e+00
         39  6.64062e-01 -5.12621e+00  5.43297e+00
         40  6.56250e-01 -5.10170e+00  5.55606e+00
         41  6.21094e-01 -5.10138e+00  5.59660e+00
         42  6.83594e-01 -5.08710e+00  5.63192e+00
         43  6.36719e-01 -5.11984e+00  5.46606e+00
         44  6.67969e-01 -5.15612e+00  5.31491e+00
         45  6.91406e-01 -5.13001e+00  5.43970e+00
         46  6.91406e-01 -5.18218e+00  5.21545e+00
         47  7.22656e-01 -5.21762e+00  5.10981e+00
         48  6.95312e-01 -5.17038e+00  5.33039e+00
         49  6.71875e-01 -5.19082e+00  5.24401e+00
         50  6.56250e-01 -5.18837e+00  5.26108e+00
         51  6.79688e-01 -5.20281e+00  5.15732e+00
         52  6.67969e-01 -5.24500e+00  4.95935e+00
         53  6.87500e-01 -5.29666e+00  4.73950e+00
         54  6.87500e-01 -5.23815e+00  5.00531e+00
         55  6.79688e-01 -5.26586e+00  4.87841e+00
         56  7.03125e-01 -5.21864e+00  5.05045e+00
         57  6.99219e-01 -5.25674e+00  4.91392e+00
         58  6.48438e-01 -5.26197e+00  4.94429e+00
         59  6.87500e-01 -5.21676e+00  5.07894e+00
         60  6.83594e-01 -5.22602e+00  5.03021e+00
         61  6.83594e-01 -5.27594e+00  4.76544e+00
         62  6.56250e-01 -5.25173e+00  4.88802e+00
         63  7.10938e-01 -5.21663e+00  4.96971e+00
         64  6.64062e-01 -5.24218e+00  4.86480e+00
         65  6.87500e-01 -5.25736e+00  4.77997e+00
         66  6.99219e-01 -5.23613e+00  4.86212e+00
         67  6.67969e-01 -5.22973e+00  4.89561e+00
         68  6.71875e-01 -5.22431e+00  4.94176e+00
         69  6.67969e-01 -5.24390e+00  4.88045e+00
         70  6.75781e-01 -5.23384e+00  4.91239e+00
         71  6.79688e-01 -5.25476e+00  4.88704e+00
         72  6.99219e-01 -5.34564e+00  4.51489e+00
         73  6.95312e-01 -5.40158e+00  4.23646e+00
         74  7.26562e-01 -5.41016e+00  4.20885e+00
         75  6.64062e-01 -5.40913e+00  4.15169e+00
         76  7.03125e-01 -5.41614e+00  4.05710e+00
         77  6.71875e-01 -5.38002e+00  4.22138e+00
         78  6.99219e-01 -5.43684e+00  3.94591e+00
         79  7.46094e-01 -5.45972e+00  3.82177e+00
         80  7.07031e-01 -5.44551e+00  3.89190e+00
         81  6.95312e-01 -5.45395e+00  3.81912e+00
         82  6.48438e-01 -5.42573e+00  3.95350e+00
         83  7.10938e-01 -5.41897e+00  4.05105e+00
         84  7.07031e-01 -5.44496e+00  3.92752e+00
         85  7.50000e-01 -5.43387e+00  3.98437e+00
         86  7.22656e-01 -5.50491e+00  3.73227e+00
         87  6.83594e-01 -5.50037e+00  3.75259e+00
         88  6.83594e-01 -5.48938e+00  3.76733e+00
         89  7.14844e-01 -5.45996e+00  3.87983e+00
         90  7.10938e-01 -5.50286e+00  3.74399e+00
         91  6.99219e-01 -5.49406e+00  3.75099e+00
         92  6.79688e-01 -5.44654e+00  3.94251e+00
         93  6.91406e-01 -5.44350e+00  3.98153e+00
         94  6.75781e-01 -5.42788e+00  4.04162e+00
         95  7.34375e-01 -5.37721e+00  4.27039e+00
         96  6.83594e-01 -5.40929e+00  4.10518e+00
         97  7.30469e-01 -5.41242e+00  4.06225e+00
         98  6.95312e-01 -5.38850e+00  4.16943e+00
         99  7.14844e-01 -5.37288e+00  4.24299e+00
        100  6.17188e-01 -5.39951e+00  4.14097e+00
        101  6.91406e-01 -5.34584e+00  4.34745e+00
        102  6.99219e-01 -5.40515e+00  4.07886e+00
        103  6.95312e-01 -5.41991e+00  4.01689e+00
        104  7.18750e-01 -5.36941e+00  4.23917e+00
        105  7.07031e-01 -5.40119e+00  4.08801e+00
        106  7.30469e-01 -5.33777e+00  4.33936e+00
        107  7.03125e-01 -5.35649e+00  4.24084e+00
        108  6.95312e-01 -5.31167e+00  4.38854e+00
        109  7.30469e-01 -5.33434e+00  4.28839e+00
        110  6.48438e-01 -5.35777e+00  4.18764e+00
        111  7.14844e-01 -5.35210e+00  4.18141e+00
        112  7.10938e-01 -5.37649e+00  4.06914e+00
        113  7.07031e-01 -5.36257e+00  4.13814e+00
        114  6.52344e-01 -5.31076e+00  4.39252e+00
        115  6.83594e-01 -5.26903e+00  4.57600e+00
        116  7.14844e-01 -5.22329e+00  4.78812e+00
        117  6.79688e-01 -5.22748e+00  4.76220e+00
        118  7.38281e-01 -5.28970e+00  4.54268e+00
        119  6.99219e-01 -5.36794e+00  4.18480e+00
        120  6.40625e-01 -5.34469e+00  4.29123e+00
        121  7.53906e-01 -5.38781e+00  4.10051e+00
        122  6.67969e-01 -5.34884e+00  4.27475e+00
        123  7.10938e-01 -5.29592e+00  4.49573e+00
        124  6.67969e-01 -5.33726e+00  4.33802e+00
        125  7.50000e-01 -5.34137e+00  4.26651e+00
        126  6.64062e-01 -5.38485e+00  4.09710e+00
        127  6.95312e-01 -5.32822e+00  4.37772e+00
        128  7.03125e-01 -5.31080e+00  4.42424e+00
        129  6.83594e-01 -5.36423e+00  4.17512e+00
        130  6.79688e-01 -5.41329e+00  4.00668e+00
        131  6.87500e-01 -5.43999e+00  3.87891e+00
        132  6.71875e-01 -5.41512e+00  3.96351e+00
        133  6.44531e-01 -5.39926e+00  4.05621e+00
        134  7.03125e-01 -5.36633e+00  4.18386e+00
        135  6.75781e-01 -5.31935e+00  4.35163e+00
        136  6.91406e-01 -5.33566e+00  4.26810e+00
        137  6.64062e-01 -5.39042e+00  4.01259e+00
        138  7.26562e-01 -5.38867e+00  4.00396e+00
        139  6.95312e-01 -5.37147e+00  4.07806e+00
        140  6.79688e-01 -5.36633e+00  4.09324e+00
        141  7.07031e-01 -5.37355e+00  4.03282e+00
        142  6.67969e-01 -5.38618e+00  4.00638e+00
        143  6.95312e-01 -5.39039e+00  4.02331e+00
        144  6.71875e-01 -5.42837e+00  3.84031e+00
        145  7.61719e-01 -5.46508e+00  3.65917e+00
        146  7.26562e-01 -5.41131e+00  3.85728e+00
        147  6.95312e-01 -5.39123e+00  3.96343e+00
        148  6.83594e-01 -5.41010e+00  3.87875e+00
        149  7.46094e-01 -5.45212e+00  3.67533e+00
        150  6.79688e-01 -5.48014e+00  3.54001e+00
        151  7.10938e-01 -5.45763e+00  3.65636e+00
        152  6.79688e-01 -5.41091e+00  3.83524e+00
        153  7.10938e-01 -5.36011e+00  4.03126e+00
        154  6.83594e-01 -5.32654e+00  4.19579e+00
        155  7.14844e-01 -5.36878e+00  3.99941e+00
        156  6.91406e-01 -5.40493e+00  3.83614e+00
        157  6.79688e-01 -5.42431e+00  3.76371e+00
        158  7.50000e-01 -5.38683e+00  3.92195e+00
        159  6.87500e-01 -5.36616e+00  4.01367e+00
        160  7.18750e-01 -5.44737e+00  3.66422e+00
        161  6.75781e-01 -5.43588e+00  3.73409e+00
        162  7.10938e-01 -5.48903e+00  3.46674e+00
        163  6.79688e-01 -5.48126e+00  3.50621e+00
        164  7.46094e-01 -5.49030e+00  3.46060e+00
        165  7.22656e-01 -5.46044e+00  3.57696e+00
        166  7.14844e-01 -5.49355e+00  3.41639e+00
        167  7.10938e-01 -5.54266e+00  3.21199e+00
        168  6.87500e-01 -5.57334e+00  3.05569e+00
        169  7.14844e-01 -5.51876e+00  3.30027e+00
        170  7.03125e-01 -5.55711e+00  3.13924e+00
        171  7.14844e-01 -5.52990e+00  3.25519e+00
        172  6.75781e-01 -5.48881e+00  3.42735e+00
        173  6.87500e-01 -5.48870e+00  3.46416e+00
        174  6.64062e-01 -5.49143e+00  3.44862e+00
        175  7.03125e-01 -5.49196e+00  3.41370e+00
        176  6.71875e-01 -5.47693e+00  3.51408e+00
        177  7.07031e-01 -5.43386e+00  3.72277e+00
        178  7.18750e-01 -5.37393e+00  3.97532e+00
        179  6.56250e-01 -5.41488e+00  3.78700e+00
        180  6.67969e-01 -5.47083e+00  3.58308e+00
        181  6.99219e-01 -5.48297e+00  3.55577e+00
        182  7.34375e-01 -5.49023e+00  3.53019e+00
        183  6.83594e-01 -5.49969e+00  3.51100e+00
        184  7.18750e-01 -5.50712e+00  3.50290e+00
        185  7.46094e-01 -5.51679e+00  3.45077e+00
        186  6.75781e-01 -5.45528e+00  3.70700e+00
        187  6.99219e-01 -5.42715e+00  3.88525e+00
        188  6.52344e-01 -5.45612e+00  3.76830e+00
        189  7.03125e-01 -5.50881e+00  3.56313e+00
        190  6.87500e-01 -5.47891e+00  3.67236e+00
        191  7.03125e-01 -5.46153e+00  3.71894e+00
        192  7.22656e-01 -5.47880e+00  3.62709e+00
        193  7.22656e-01 -5.43268e+00  3.82208e+00
        194  7.26562e-01 -5.45433e+00  3.73458e+00
        195  7.26562e-01 -5.41992e+00  3.89728e+00
        196  7.46094e-01 -5.44860e+00  3.76313e+00
        197  7.07031e-01 -5.45093e+00  3.72389e+00
        198  6.83594e-01 -5.51506e+00  3.44267e+00
        199  6.87500e-01 -5.50799e+00  3.49636e+00
        200  7.03125e-01 -5.54965e+00  3.34437e+00
        201  7.18750e-01 -5.48902e+00  3.59365e+00
        202  6.13281e-01 -5.46847e+00  3.68534e+00
        203  7.30469e-01 -5.54460e+00  3.36309e+00
        204  7.30469e-01 -5.54425e+00  3.36176e+00
        205  7.46094e-01 -5.52891e+00  3.41612e+00
        206  7.10938e-01 -5.57594e+00  3.28867e+00
        207  7.18750e-01 -5.54345e+00  3.36425e+00
        208  7.30469e-01 -5.54844e+00  3.34378e+00
        209  7.03125e-01 -5.53939e+00  3.38257e+00
        210  7.26562e-01 -5.60343e+00  3.14766e+00
        211  6.67969e-01 -5.57533e+00  3.24729e+00
        212  7.69531e-01 -5.53915e+00  3.39508e+00
        213  7.69531e-01 -5.49758e+00  3.56889e+00
        214  7.18750e-01 -5.52203e+00  3.41138e+00
